date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
2021-01-14,AR,2021-01-07,2021-01-13,270210,17713,5165,194,0,0
2021-01-21,AR,2021-01-14,2021-01-20,284251,14041,5326,161,0,0
2021-01-28,AR,2021-01-21,2021-01-27,297251,13000,5509,183,0,0
2021-02-04,AR,2021-01-28,2021-02-03,308237,10986,5629,120,0,0
2021-02-11,AR,2021-02-04,2021-02-10,315649,7412,5690,61,0,0
2021-02-18,AR,2021-02-11,2021-02-17,318684,3035,5739,49,0,0
2021-02-25,AR,2021-02-18,2021-02-24,322163,3479,5778,39,0,0
2021-03-04,AR,2021-02-25,2021-03-03,324704,2541,5835,57,0,0
2021-03-11,AR,2021-03-04,2021-03-10,326554,1850,5875,40,0,0
2021-03-18,AR,2021-03-11,2021-03-17,328245,1691,5920,45,0,0
2021-03-25,AR,2021-03-18,2021-03-24,329426,1181,5941,21,0,0
2021-04-01,AR,2021-03-25,2021-03-31,330508,1082,5973,32,0,0
2021-04-08,AR,2021-04-01,2021-04-07,331620,1112,5988,15,0,0
2021-04-15,AR,2021-04-08,2021-04-14,332917,1297,6015,27,0,0
2021-04-22,AR,2021-04-15,2021-04-21,334172,1255,6035,20,0,0
2021-04-29,AR,2021-04-22,2021-04-28,335430,1258,6050,15,0,0
2021-05-06,AR,2021-04-29,2021-05-05,336929,1499,6067,17,0,0
2021-05-13,AR,2021-05-06,2021-05-12,338211,1282,6092,25,0,0
2021-05-20,AR,2021-05-13,2021-05-19,339600,1389,6111,19,0,0
2021-05-27,AR,2021-05-20,2021-05-26,340866,1266,6126,15,0,0
2021-06-03,AR,2021-05-27,2021-06-02,341914,1048,6143,17,0,0
2021-06-10,AR,2021-06-03,2021-06-09,343342,1428,6170,27,0,0
2021-06-17,AR,2021-06-10,2021-06-16,345005,1663,6201,31,0,0
2021-06-24,AR,2021-06-17,2021-06-23,347194,2189,6232,31,0,0
2021-07-01,AR,2021-06-24,2021-06-30,350451,3257,6281,49,0,0
2021-07-08,AR,2021-07-01,2021-07-07,355241,4790,6379,98,0,0
2021-07-15,AR,2021-07-08,2021-07-14,362562,7321,6495,116,0,0
2021-07-22,AR,2021-07-15,2021-07-21,372178,9616,6655,160,0,0
2021-07-29,AR,2021-07-22,2021-07-28,384951,12773,6837,182,0,0
2021-08-05,AR,2021-07-29,2021-08-04,399884,14933,7058,221,0,0
2021-08-12,AR,2021-08-05,2021-08-11,415809,15925,7270,212,0,0
2021-08-19,AR,2021-08-12,2021-08-18,431371,15562,7509,239,0,0
2021-08-26,AR,2021-08-19,2021-08-25,446196,14825,7713,204,0,0
2021-09-02,AR,2021-08-26,2021-09-01,460849,14653,7857,144,0,0
2021-09-09,AR,2021-09-02,2021-09-08,472741,11892,7981,124,0,0
2021-09-16,AR,2021-09-09,2021-09-15,483070,10329,8121,140,0,0
2021-09-23,AR,2021-09-16,2021-09-22,490943,7873,8233,112,0,0
2021-09-30,AR,2021-09-23,2021-09-29,496836,5893,8284,51,0,0
2021-10-07,AR,2021-09-30,2021-10-06,501743,4907,8357,73,0,0
2021-10-14,AR,2021-10-07,2021-10-13,505931,4188,8547,190,0,0
2021-10-21,AR,2021-10-14,2021-10-20,509315,3384,8592,45,0,0
2021-10-28,AR,2021-10-21,2021-10-27,512399,3084,8624,32,0,0
2021-11-04,AR,2021-10-28,2021-11-03,515309,2910,8670,46,0,0
2021-11-11,AR,2021-11-04,2021-11-10,518824,3515,8736,66,0,0
2021-11-18,AR,2021-11-11,2021-11-17,522943,4119,8796,60,0,0
2021-11-25,AR,2021-11-18,2021-11-24,527052,4109,8870,74,0,0
2021-12-02,AR,2021-11-25,2021-12-01,531748,4696,8960,90,0,0
2021-12-09,AR,2021-12-02,2021-12-08,537203,5455,9074,114,0,0
2021-12-16,AR,2021-12-09,2021-12-15,542245,5042,9184,110,0,0
2021-12-23,AR,2021-12-16,2021-12-22,549396,7151,9276,92,0,0
2021-12-30,AR,2021-12-23,2021-12-29,567589,18193,9435,159,0,0
2022-01-06,AR,2021-12-30,2022-01-05,606923,39334,9638,203,0,0
2022-01-13,AR,2022-01-06,2022-01-12,673062,66139,9856,218,0,0
2022-01-20,AR,2022-01-13,2022-01-19,739493,66431,10174,318,0,0
2022-01-27,AR,2022-01-20,2022-01-26,782756,43263,10450,276,0,0
2022-02-03,AR,2022-01-27,2022-02-02,807279,24523,10674,224,0,0
2022-02-10,AR,2022-02-03,2022-02-09,816763,9484,10810,136,0,0
2022-02-17,AR,2022-02-10,2022-02-16,823110,6347,10890,80,0,0
2022-02-24,AR,2022-02-17,2022-02-23,826578,3468,10929,39,0,0
2022-03-03,AR,2022-02-24,2022-03-02,828357,1779,10993,64,0,0
2022-03-10,AR,2022-03-03,2022-03-09,829586,1229,11061,68,0,0
2022-03-17,AR,2022-03-10,2022-03-16,830448,862,11112,51,0,0
2022-03-24,AR,2022-03-17,2022-03-23,831945,1497,11148,36,0,0
2022-03-31,AR,2022-03-24,2022-03-30,832811,866,11215,67,0,0
2022-04-07,AR,2022-03-31,2022-04-06,833377,566,11290,75,0,0
2022-04-14,AR,2022-04-07,2022-04-13,833939,562,11317,27,0,0
2022-04-21,AR,2022-04-14,2022-04-20,834554,615,11347,30,0,0
2022-04-28,AR,2022-04-21,2022-04-27,835404,850,11360,13,0,0
2022-05-05,AR,2022-04-28,2022-05-04,836338,934,11378,18,0,0
2022-05-12,AR,2022-05-05,2022-05-11,837719,1381,11383,5,0,0
2022-05-19,AR,2022-05-12,2022-05-18,839435,1716,11398,15,0,0
2022-05-26,AR,2022-05-19,2022-05-25,841676,2241,11445,47,0,0
2022-06-02,AR,2022-05-26,2022-06-01,843828,2152,11485,40,0,0
2022-06-09,AR,2022-06-02,2022-06-08,847811,3983,11508,23,0,0
2022-06-16,AR,2022-06-09,2022-06-15,852229,4418,11526,18,0,0
2022-06-23,AR,2022-06-16,2022-06-22,857119,4890,11550,24,0,0
2022-06-30,AR,2022-06-23,2022-06-29,864155,7036,11578,28,0,0
2022-07-07,AR,2022-06-30,2022-07-06,871467,7312,11593,15,0,0
2022-07-14,AR,2022-07-07,2022-07-13,881424,9957,11616,23,0,0
2022-07-21,AR,2022-07-14,2022-07-20,890943,9519,11651,35,0,0
2022-07-28,AR,2022-07-21,2022-07-27,899551,8608,11687,36,0,0
2022-08-04,AR,2022-07-28,2022-08-03,906952,7401,11732,45,0,0
2022-08-11,AR,2022-08-04,2022-08-10,913354,6402,11787,55,0,0
2022-08-18,AR,2022-08-11,2022-08-17,919634,6280,11831,44,0,0
2022-08-25,AR,2022-08-18,2022-08-24,925881,6247,11878,47,0,0
2022-09-01,AR,2022-08-25,2022-08-31,932639,6758,11917,39,0,0
2022-09-08,AR,2022-09-01,2022-09-07,938398,5759,11943,26,0,0
2022-09-15,AR,2022-09-08,2022-09-14,943945,5547,11969,26,0,0
2022-09-22,AR,2022-09-15,2022-09-21,947967,4022,12028,59,0,0
2022-09-29,AR,2022-09-22,2022-09-28,950940,2973,12131,103,0,0
2022-10-06,AR,2022-09-29,2022-10-05,952892,1952,12235,104,0,0
2022-10-13,AR,2022-10-06,2022-10-12,954823,1931,12334,99,0,0
2022-10-20,AR,2022-10-13,2022-10-19,956856,2033,12396,62,0,0
2022-10-27,AR,2022-10-20,2022-10-26,958675,1819,12452,56,0,0
2022-11-03,AR,2022-10-27,2022-11-02,960631,1956,12506,54,0,0
2022-11-10,AR,2022-11-03,2022-11-09,962761,2130,12523,17,0,0
2022-11-17,AR,2022-11-10,2022-11-16,964602,1841,12528,5,0,0
2022-11-24,AR,2022-11-17,2022-11-23,966346,1744,12545,17,0,0
2022-12-01,AR,2022-11-24,2022-11-30,968872,2526,12564,19,0,0
2022-12-08,AR,2022-12-01,2022-12-07,972465,3593,12603,39,0,0
2022-12-15,AR,2022-12-08,2022-12-14,976277,3812,12647,44,0,0
2022-12-22,AR,2022-12-15,2022-12-21,980123,3846,12672,25,0,0
2022-12-29,AR,2022-12-22,2022-12-28,983004,2881,12686,14,0,0
2023-01-05,AR,2022-12-29,2023-01-04,987050,4046,12699,13,0,0
2023-01-12,AR,2023-01-05,2023-01-11,990427,3377,12736,37,0,0
2020-01-23,AS,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,AS,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,AS,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,AS,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,AS,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,AS,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,AS,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,AS,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,AS,2020-03-12,2020-03-18,0,0,0,0,0,0
2020-03-26,AS,2020-03-19,2020-03-25,0,0,0,0,0,0
2020-04-02,AS,2020-03-26,2020-04-01,0,0,0,0,0,0
2020-04-09,AS,2020-04-02,2020-04-08,0,0,0,0,0,0
2020-04-16,AS,2020-04-09,2020-04-15,0,0,0,0,0,0
2020-04-23,AS,2020-04-16,2020-04-22,0,0,0,0,0,0
2020-04-30,AS,2020-04-23,2020-04-29,0,0,0,0,0,0
2020-05-07,AS,2020-04-30,2020-05-06,0,0,0,0,0,0
2020-05-14,AS,2020-05-07,2020-05-13,0,0,0,0,0,0
2020-05-21,AS,2020-05-14,2020-05-20,0,0,0,0,0,0
2020-05-28,AS,2020-05-21,2020-05-27,0,0,0,0,0,0
2020-06-04,AS,2020-05-28,2020-06-03,0,0,0,0,0,0
2020-06-11,AS,2020-06-04,2020-06-10,0,0,0,0,0,0
2020-06-18,AS,2020-06-11,2020-06-17,0,0,0,0,0,0
2020-06-25,AS,2020-06-18,2020-06-24,0,0,0,0,0,0
2020-07-02,AS,2020-06-25,2020-07-01,0,0,0,0,0,0
2020-07-09,AS,2020-07-02,2020-07-08,0,0,0,0,0,0
2020-07-16,AS,2020-07-09,2020-07-15,0,0,0,0,0,0
2020-07-23,AS,2020-07-16,2020-07-22,0,0,0,0,0,0
2020-07-30,AS,2020-07-23,2020-07-29,0,0,0,0,0,0
2020-08-06,AS,2020-07-30,2020-08-05,0,0,0,0,0,0
2020-08-13,AS,2020-08-06,2020-08-12,0,0,0,0,0,0
2020-08-20,AS,2020-08-13,2020-08-19,0,0,0,0,0,0
2020-08-27,AS,2020-08-20,2020-08-26,0,0,0,0,0,0
2020-09-03,AS,2020-08-27,2020-09-02,0,0,0,0,0,0
2020-09-10,AS,2020-09-03,2020-09-09,0,0,0,0,0,0
2020-09-17,AS,2020-09-10,2020-09-16,0,0,0,0,0,0
2020-09-24,AS,2020-09-17,2020-09-23,0,0,0,0,0,0
2020-10-01,AS,2020-09-24,2020-09-30,0,0,0,0,0,0
2020-10-08,AS,2020-10-01,2020-10-07,0,0,0,0,0,0
2020-10-15,AS,2020-10-08,2020-10-14,0,0,0,0,0,0
2020-10-22,AS,2020-10-15,2020-10-21,0,0,0,0,0,0
2020-10-29,AS,2020-10-22,2020-10-28,0,0,0,0,0,0
2020-11-05,AS,2020-10-29,2020-11-04,0,0,0,0,0,0
2020-11-12,AS,2020-11-05,2020-11-11,0,0,0,0,0,0
2020-11-19,AS,2020-11-12,2020-11-18,0,0,0,0,0,0
2020-11-26,AS,2020-11-19,2020-11-25,0,0,0,0,0,0
2020-12-03,AS,2020-11-26,2020-12-02,0,0,0,0,0,0
2020-12-10,AS,2020-12-03,2020-12-09,0,0,0,0,0,0
2020-12-17,AS,2020-12-10,2020-12-16,0,0,0,0,0,0
2020-12-24,AS,2020-12-17,2020-12-23,0,0,0,0,0,0
2020-12-31,AS,2020-12-24,2020-12-30,0,0,0,0,0,0
2021-01-07,AS,2020-12-31,2021-01-06,0,0,0,0,0,0
2021-01-14,AS,2021-01-07,2021-01-13,0,0,0,0,0,0
2021-01-21,AS,2021-01-14,2021-01-20,0,0,0,0,0,0
2021-01-28,AS,2021-01-21,2021-01-27,0,0,0,0,0,0
2021-02-04,AS,2021-01-28,2021-02-03,0,0,0,0,0,0
2021-02-11,AS,2021-02-04,2021-02-10,0,0,0,0,0,0
2021-02-18,AS,2021-02-11,2021-02-17,0,0,0,0,0,0
2021-02-25,AS,2021-02-18,2021-02-24,0,0,0,0,0,0
2021-03-04,AS,2021-02-25,2021-03-03,0,0,0,0,0,0
2021-03-11,AS,2021-03-04,2021-03-10,0,0,0,0,0,0
2021-03-18,AS,2021-03-11,2021-03-17,0,0,0,0,0,0
2021-03-25,AS,2021-03-18,2021-03-24,0,0,0,0,0,0
2021-04-01,AS,2021-03-25,2021-03-31,0,0,0,0,0,0
2021-04-08,AS,2021-04-01,2021-04-07,0,0,0,0,0,0
2021-04-15,AS,2021-04-08,2021-04-14,0,0,0,0,0,0
2021-04-22,AS,2021-04-15,2021-04-21,0,0,0,0,0,0
2021-04-29,AS,2021-04-22,2021-04-28,0,0,0,0,0,0
2021-05-06,AS,2021-04-29,2021-05-05,0,0,0,0,0,0
2021-05-13,AS,2021-05-06,2021-05-12,0,0,0,0,0,0
2021-05-20,AS,2021-05-13,2021-05-19,0,0,0,0,0,0
2021-05-27,AS,2021-05-20,2021-05-26,0,0,0,0,0,0
2021-06-03,AS,2021-05-27,2021-06-02,0,0,0,0,0,0
2021-06-10,AS,2021-06-03,2021-06-09,0,0,0,0,0,0
2021-06-17,AS,2021-06-10,2021-06-16,0,0,0,0,0,0
2021-06-24,AS,2021-06-17,2021-06-23,0,0,0,0,0,0
2021-07-01,AS,2021-06-24,2021-06-30,0,0,0,0,0,0
2021-07-08,AS,2021-07-01,2021-07-07,0,0,0,0,0,0
2021-07-15,AS,2021-07-08,2021-07-14,0,0,0,0,0,0
2021-07-22,AS,2021-07-15,2021-07-21,0,0,0,0,0,0
2021-07-29,AS,2021-07-22,2021-07-28,0,0,0,0,0,0
2021-08-05,AS,2021-07-29,2021-08-04,0,0,0,0,0,0
2021-08-12,AS,2021-08-05,2021-08-11,0,0,0,0,0,0
2021-08-19,AS,2021-08-12,2021-08-18,0,0,0,0,0,0
2021-08-26,AS,2021-08-19,2021-08-25,0,0,0,0,0,0
2021-09-02,AS,2021-08-26,2021-09-01,0,0,0,0,0,0
2021-09-09,AS,2021-09-02,2021-09-08,0,0,0,0,0,0
2021-09-16,AS,2021-09-09,2021-09-15,0,0,0,0,0,0
2021-09-23,AS,2021-09-16,2021-09-22,1,1,0,0,0,0
2021-09-30,AS,2021-09-23,2021-09-29,1,0,0,0,0,0
2021-10-07,AS,2021-09-30,2021-10-06,3,2,0,0,0,0
2021-10-14,AS,2021-10-07,2021-10-13,3,0,0,0,0,0
2021-10-21,AS,2021-10-14,2021-10-20,3,0,0,0,0,0
2021-10-28,AS,2021-10-21,2021-10-27,4,1,0,0,0,0
2021-11-04,AS,2021-10-28,2021-11-03,4,0,0,0,0,0
2021-11-11,AS,2021-11-04,2021-11-10,4,0,0,0,0,0
2021-11-18,AS,2021-11-11,2021-11-17,5,1,0,0,0,0
2021-11-25,AS,2021-11-18,2021-11-24,5,0,0,0,0,0
2021-12-02,AS,2021-11-25,2021-12-01,10,5,0,0,0,0
2021-12-09,AS,2021-12-02,2021-12-08,10,0,0,0,0,0
2021-12-16,AS,2021-12-09,2021-12-15,10,0,0,0,0,0
2021-12-23,AS,2021-12-16,2021-12-22,11,1,0,0,0,0
2021-12-30,AS,2021-12-23,2021-12-29,11,0,0,0,0,0
2022-01-06,AS,2021-12-30,2022-01-05,11,0,0,0,0,0
2022-01-13,AS,2022-01-06,2022-01-12,18,7,0,0,0,0
2022-01-20,AS,2022-01-13,2022-01-19,18,0,0,0,0,0
2022-01-27,AS,2022-01-20,2022-01-26,18,0,0,0,0,0
2022-02-03,AS,2022-01-27,2022-02-02,22,4,0,0,0,0
2022-02-10,AS,2022-02-03,2022-02-09,57,35,0,0,0,0
2022-02-17,AS,2022-02-10,2022-02-16,57,0,0,0,0,0
2022-02-24,AS,2022-02-17,2022-02-23,72,15,0,0,0,0
2022-03-03,AS,2022-02-24,2022-03-02,146,74,0,0,0,0
2022-03-10,AS,2022-03-03,2022-03-09,352,206,0,0,0,0
2022-03-17,AS,2022-03-10,2022-03-16,779,427,0,0,0,0
2022-03-24,AS,2022-03-17,2022-03-23,1993,1214,0,0,0,0
2022-03-31,AS,2022-03-24,2022-03-30,3483,1490,3,3,0,0
2022-04-07,AS,2022-03-31,2022-04-06,5018,1535,8,5,0,0
2022-04-14,AS,2022-04-07,2022-04-13,5536,518,18,10,0,0
2022-04-21,AS,2022-04-14,2022-04-20,5663,127,21,3,0,0
2022-04-28,AS,2022-04-21,2022-04-27,5817,154,26,5,0,0
2022-05-05,AS,2022-04-28,2022-05-04,5873,56,27,1,0,0
2022-05-12,AS,2022-05-05,2022-05-11,5991,118,30,3,0,0
2022-05-19,AS,2022-05-12,2022-05-18,6065,74,30,0,0,0
2022-05-26,AS,2022-05-19,2022-05-25,6110,45,31,1,0,0
2022-06-02,AS,2022-05-26,2022-06-01,6192,82,31,0,0,0
2022-06-09,AS,2022-06-02,2022-06-08,6192,0,31,0,0,0
2022-06-16,AS,2022-06-09,2022-06-15,6270,78,31,0,0,0
2022-06-23,AS,2022-06-16,2022-06-22,6342,72,31,0,0,0
2022-06-30,AS,2022-06-23,2022-06-29,6414,72,31,0,0,0
2022-07-07,AS,2022-06-30,2022-07-06,6505,91,31,0,0,0
2022-07-14,AS,2022-07-07,2022-07-13,6505,0,31,0,0,0
2022-07-21,AS,2022-07-14,2022-07-20,7471,966,33,2,0,0
2022-07-28,AS,2022-07-21,2022-07-27,7471,0,33,0,0,0
2022-08-04,AS,2022-07-28,2022-08-03,7952,481,33,0,0,0
2022-08-11,AS,2022-08-04,2022-08-10,8042,90,33,0,0,0
2022-08-18,AS,2022-08-11,2022-08-17,8042,0,33,0,0,0
2022-08-25,AS,2022-08-18,2022-08-24,8168,126,34,1,0,0
2022-09-01,AS,2022-08-25,2022-08-31,8168,0,34,0,0,0
2022-09-08,AS,2022-09-01,2022-09-07,8217,49,34,0,0,0
2022-09-15,AS,2022-09-08,2022-09-14,8217,0,34,0,0,0
2022-09-22,AS,2022-09-15,2022-09-21,8244,27,34,0,0,0
2022-09-29,AS,2022-09-22,2022-09-28,8247,3,34,0,0,0
2022-10-06,AS,2022-09-29,2022-10-05,8250,3,34,0,0,0
2022-10-13,AS,2022-10-06,2022-10-12,8250,0,34,0,0,0
2022-10-20,AS,2022-10-13,2022-10-19,8251,1,34,0,0,0
2022-10-27,AS,2022-10-20,2022-10-26,8257,6,34,0,0,0
2022-11-03,AS,2022-10-27,2022-11-02,8257,0,34,0,0,0
2022-11-10,AS,2022-11-03,2022-11-09,8257,0,34,0,0,0
2022-11-17,AS,2022-11-10,2022-11-16,8262,5,34,0,0,0
2022-11-24,AS,2022-11-17,2022-11-23,8262,0,34,0,0,0
2022-12-01,AS,2022-11-24,2022-11-30,8263,1,34,0,0,0
2022-12-08,AS,2022-12-01,2022-12-07,8264,1,34,0,0,0
2022-12-15,AS,2022-12-08,2022-12-14,8265,1,34,0,0,0
2022-12-22,AS,2022-12-15,2022-12-21,8266,1,34,0,0,0
2022-12-29,AS,2022-12-22,2022-12-28,8266,0,34,0,0,0
2023-01-05,AS,2022-12-29,2023-01-04,8266,0,34,0,0,0
2023-01-12,AS,2023-01-05,2023-01-11,8309,43,34,0,0,0
2020-01-23,AZ,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,AZ,2020-01-23,2020-01-29,1,1,0,0,0,0
2020-02-06,AZ,2020-01-30,2020-02-05,1,0,0,0,0,0
2020-02-13,AZ,2020-02-06,2020-02-12,1,0,0,0,0,0
2020-02-20,AZ,2020-02-13,2020-02-19,1,0,0,0,0,0
2020-02-27,AZ,2020-02-20,2020-02-26,1,0,0,0,0,0
2020-03-05,AZ,2020-02-27,2020-03-04,1,0,0,0,0,0
2020-03-12,AZ,2020-03-05,2020-03-11,9,8,0,0,0,0
2020-03-19,AZ,2020-03-12,2020-03-18,27,18,0,0,0,0
2020-03-26,AZ,2020-03-19,2020-03-25,401,374,6,6,0,0
2020-04-02,AZ,2020-03-26,2020-04-01,1413,1012,32,26,0,0
2020-04-09,AZ,2020-04-02,2020-04-08,2726,1313,89,57,0,0
2020-04-16,AZ,2020-04-09,2020-04-15,3969,1243,155,66,0,0
2020-04-23,AZ,2020-04-16,2020-04-22,5473,1504,231,76,0,0
2020-04-30,AZ,2020-04-23,2020-04-29,7209,1736,308,77,0,0
2020-05-07,AZ,2020-04-30,2020-05-06,9707,2498,426,118,0,0
2020-05-14,AZ,2020-05-07,2020-05-13,12216,2509,595,169,0,0
2020-05-21,AZ,2020-05-14,2020-05-20,14906,2690,747,152,0,0
2020-05-28,AZ,2020-05-21,2020-05-27,17319,2413,834,87,0,0
2020-06-04,AZ,2020-05-28,2020-06-03,22354,5035,983,149,0,0
2020-06-11,AZ,2020-06-04,2020-06-10,29852,7498,1100,117,0,0
2020-06-18,AZ,2020-06-11,2020-06-17,40937,11085,1248,148,0,0
2020-06-25,AZ,2020-06-18,2020-06-24,60190,19253,1466,218,0,0
2020-07-02,AZ,2020-06-25,2020-07-01,84115,23925,1724,258,0,0
2020-07-09,AZ,2020-07-02,2020-07-08,108614,24499,1961,237,0,0
2020-07-16,AZ,2020-07-09,2020-07-15,131354,22740,2433,472,0,0
2020-07-23,AZ,2020-07-16,2020-07-22,150618,19264,2974,541,0,0
2020-07-30,AZ,2020-07-23,2020-07-29,168275,17657,3453,479,0,0
2020-08-06,AZ,2020-07-30,2020-08-05,182210,13935,3931,478,0,0
2020-08-13,AZ,2020-08-06,2020-08-12,189443,7233,4346,415,0,0
2020-08-20,AZ,2020-08-13,2020-08-19,195560,6117,4632,286,0,0
2020-08-27,AZ,2020-08-20,2020-08-26,199469,3909,4895,263,0,0
2020-09-03,AZ,2020-08-27,2020-09-02,202861,3392,5067,172,0,0
2020-09-10,AZ,2020-09-03,2020-09-09,206541,3680,5251,184,0,0
2020-09-17,AZ,2020-09-10,2020-09-16,209907,3366,5370,119,0,0
2020-09-24,AZ,2020-09-17,2020-09-23,215288,5381,5527,157,0,0
2020-10-01,AZ,2020-09-24,2020-09-30,218508,3220,5653,126,0,0
2020-10-08,AZ,2020-10-01,2020-10-07,222541,4033,5733,80,0,0
2020-10-15,AZ,2020-10-08,2020-10-14,227637,5096,5772,39,0,0
2020-10-22,AZ,2020-10-15,2020-10-21,233912,6275,5854,82,0,0
2020-10-29,AZ,2020-10-22,2020-10-28,241165,7253,5905,51,0,0
2020-11-05,AZ,2020-10-29,2020-11-04,250633,9468,6059,154,0,0
2020-11-12,AZ,2020-11-05,2020-11-11,265163,14530,6228,169,0,0
2020-11-19,AZ,2020-11-12,2020-11-18,283102,17939,6365,137,0,0
2020-11-26,AZ,2020-11-19,2020-11-25,310850,27748,6524,159,0,0
2020-12-03,AZ,2020-11-26,2020-12-02,340979,30129,6739,215,0,0
2020-12-10,AZ,2020-12-03,2020-12-09,382601,41622,7081,342,0,0
2020-12-17,AZ,2020-12-10,2020-12-16,429285,46684,7530,449,0,0
2020-12-24,AZ,2020-12-17,2020-12-23,473273,43988,8180,650,0,0
2020-12-31,AZ,2020-12-24,2020-12-30,512489,39216,8718,538,0,0
2021-01-07,AZ,2020-12-31,2021-01-06,574680,62191,9444,726,0,0
2021-01-14,AZ,2021-01-07,2021-01-13,641729,67049,10673,1229,0,0
2021-01-21,AZ,2021-01-14,2021-01-20,690544,48815,11528,855,0,0
2021-01-28,AZ,2021-01-21,2021-01-27,738561,48017,12643,1115,0,0
2021-02-04,AZ,2021-01-28,2021-02-03,767379,28818,13576,933,0,0
2021-02-11,AZ,2021-02-04,2021-02-10,789262,21883,14462,886,0,0
2021-02-18,AZ,2021-02-11,2021-02-17,801055,11793,15063,601,0,0
2021-02-25,AZ,2021-02-18,2021-02-24,811968,10913,15693,630,0,0
2021-03-04,AZ,2021-02-25,2021-03-03,819816,7848,16091,398,0,0
2021-03-11,AZ,2021-03-04,2021-03-10,828468,8652,16405,314,0,0
2021-03-18,AZ,2021-03-11,2021-03-17,833859,5391,16585,180,0,0
2021-03-25,AZ,2021-03-18,2021-03-24,837828,3969,16842,257,0,0
2021-04-01,AZ,2021-03-25,2021-03-31,841807,3979,16954,112,0,0
2021-04-08,AZ,2021-04-01,2021-04-07,846231,4424,17024,70,0,0
2021-04-15,AZ,2021-04-08,2021-04-14,851265,5034,17106,82,0,0
2021-04-22,AZ,2021-04-15,2021-04-21,855804,4539,17196,90,0,0
2021-04-29,AZ,2021-04-22,2021-04-28,860772,4968,17281,85,0,0
2021-05-06,AZ,2021-04-29,2021-05-05,866008,5236,17357,76,0,0
2021-05-13,AZ,2021-05-06,2021-05-12,870611,4603,17427,70,0,0
2021-05-20,AZ,2021-05-13,2021-05-19,874562,3951,17490,63,0,0
2021-05-27,AZ,2021-05-20,2021-05-26,878312,3750,17570,80,0,0
2021-06-03,AZ,2021-05-27,2021-06-02,882180,3868,17642,72,0,0
2021-06-10,AZ,2021-06-03,2021-06-09,885002,2822,17707,65,0,0
2021-06-17,AZ,2021-06-10,2021-06-16,887973,2971,17782,75,0,0
2021-06-24,AZ,2021-06-17,2021-06-23,891025,3052,17868,86,0,0
2021-07-01,AZ,2021-06-24,2021-06-30,894872,3847,17936,68,0,0
2021-07-08,AZ,2021-07-01,2021-07-07,898283,3411,18004,68,0,0
2021-07-15,AZ,2021-07-08,2021-07-14,903851,5568,18075,71,0,0
2021-07-22,AZ,2021-07-15,2021-07-21,911462,7611,18126,51,0,0
2021-07-29,AZ,2021-07-22,2021-07-28,921445,9983,18186,60,0,0
2021-08-05,AZ,2021-07-29,2021-08-04,935647,14202,18290,104,0,0
2021-08-12,AZ,2021-08-05,2021-08-11,952797,17150,18406,116,0,0
2021-08-19,AZ,2021-08-12,2021-08-18,972925,20128,18504,98,0,0
2021-08-26,AZ,2021-08-19,2021-08-25,991309,18384,18638,134,0,0
2021-09-02,AZ,2021-08-26,2021-09-01,1016663,25354,18853,215,0,0
2021-09-09,AZ,2021-09-02,2021-09-08,1037013,20350,19076,223,0,0
2021-09-16,AZ,2021-09-09,2021-09-15,1055919,18906,19330,254,0,0
2021-09-23,AZ,2021-09-16,2021-09-22,1072863,16944,19650,320,0,0
2021-09-30,AZ,2021-09-23,2021-09-29,1090839,17976,19941,291,0,0
2021-10-07,AZ,2021-09-30,2021-10-06,1108830,17991,20218,277,0,0
2021-10-14,AZ,2021-10-07,2021-10-13,1124709,15879,20438,220,0,0
2021-10-21,AZ,2021-10-14,2021-10-20,1139627,14918,20727,289,0,0
2021-10-28,AZ,2021-10-21,2021-10-27,1156731,17104,21045,318,0,0
2021-11-04,AZ,2021-10-28,2021-11-03,1175520,18789,21273,228,0,0
2021-11-11,AZ,2021-11-04,2021-11-10,1199277,23757,21527,254,0,0
2021-11-18,AZ,2021-11-11,2021-11-17,1223892,24615,21754,227,0,0
2021-11-25,AZ,2021-11-18,2021-11-24,1252248,28356,22098,344,0,0
2021-12-02,AZ,2021-11-25,2021-12-01,1272943,20695,22350,252,0,0
2021-12-09,AZ,2021-12-02,2021-12-08,1301598,28655,22779,429,0,0
2021-12-16,AZ,2021-12-09,2021-12-15,1323997,22399,23324,545,0,0
2021-12-23,AZ,2021-12-16,2021-12-22,1344183,20186,23816,492,0,0
2021-12-30,AZ,2021-12-23,2021-12-29,1368080,23897,24171,355,0,0
2022-01-06,AZ,2021-12-30,2022-01-05,1419562,51482,24570,399,0,0
2022-01-13,AZ,2022-01-06,2022-01-12,1524363,104801,24993,423,0,0
2022-01-20,AZ,2022-01-13,2022-01-19,1666191,141828,25416,423,0,0
